caldt,vwretd,vwretx,usdval,usdcnt
2000-09-19,0.010489,0.010486,12489510000.00,500
2000-09-20,-0.005506,-0.005531,12620479700.00,500
2000-09-21,-0.002451,-0.002476,12589141800.00,500
2000-09-22,0.000876,0.000873,12557977300.00,500
2000-09-25,-0.006833,-0.006833,12563016000.00,500
2000-09-26,-0.008219,-0.008221,12477177000.00,500
2000-09-27,-0.000572,-0.000712,12374596900.00,500
2000-09-28,0.021732,0.021725,12365788200.00,500
2000-09-29,-0.014369,-0.014479,12634435800.00,500
2000-10-02,-0.000038,-0.000038,12463551700.00,500
2000-10-03,-0.007258,-0.007283,12453365400.00,500
2000-10-04,0.005245,0.005105,12363597200.00,500
2000-10-05,0.002105,0.001922,12426718600.00,500
2000-10-06,-0.018840,-0.018841,12450600300.00,500
2000-10-09,-0.005590,-0.005590,12216016500.00,500
2000-10-10,-0.011521,-0.011565,12147734000.00,500
2000-10-11,-0.015350,-0.015401,12007239900.00,500
2000-10-12,-0.026515,-0.026537,11822321900.00,500
2000-10-13,0.034524,0.034522,11508595100.00,500
2000-10-16,0.000466,0.000466,11905934200.00,500
2000-10-17,-0.017900,-0.017900,11911615300.00,500
2000-10-18,-0.005673,-0.005735,11703177600.00,500
2000-10-19,0.034935,0.034926,11638927800.00,500
2000-10-20,0.005780,0.005780,12045429800.00,500
2000-10-23,-0.000939,-0.000941,12111657400.00,500
2000-10-24,0.001801,0.001793,12100260400.00,500
2000-10-25,-0.023770,-0.023788,12121958600.00,500
2000-10-26,-0.000038,-0.000050,11833601200.00,500
2000-10-27,0.011125,0.011064,11835733200.00,500
2000-10-30,0.014031,0.013947,11974088900.00,500
2000-10-31,0.022132,0.022124,12141089600.00,500
2000-11-01,-0.005860,-0.005948,12421438000.00,500
2000-11-02,0.005507,0.005428,12348052600.00,500
2000-11-03,-0.000844,-0.000862,12415083000.00,500
2000-11-06,0.003895,0.003868,12403722000.00,500
2000-11-07,-0.000037,-0.000060,12451802400.00,500
2000-11-08,-0.015932,-0.016022,12451051700.00,500
2000-11-09,-0.006307,-0.006470,12251555500.00,500
2000-11-10,-0.024793,-0.024793,12172328500.00,500
2000-11-13,-0.010700,-0.010801,11870536000.00,500
2000-11-14,0.023809,0.023745,11742328100.00,500
2000-11-15,0.004871,0.004742,12021436300.00,500
2000-11-16,-0.012698,-0.012728,12078442200.00,500
2000-11-17,-0.003303,-0.003345,11931046000.00,500
2000-11-20,-0.018191,-0.018198,11891138100.00,500
2000-11-21,0.003521,0.003449,11674740900.00,500
2000-11-22,-0.018706,-0.018712,11715243100.00,500
2000-11-24,0.015230,0.015215,11497128200.00,500
2000-11-27,0.005074,0.005072,11672494600.00,500
2000-11-28,-0.009687,-0.009788,11731619100.00,500
2000-11-29,0.004785,0.004512,11616793100.00,500
2000-11-30,-0.020141,-0.020149,11669211800.00,500
2000-12-01,0.000234,0.000234,11455769600.00,500
2000-12-04,0.007385,0.007381,11432289400.00,499
2000-12-05,0.039589,0.039578,11547948800.00,500
2000-12-06,-0.018185,-0.018380,12005020600.00,500
2000-12-07,-0.005831,-0.005859,11784369100.00,500
2000-12-08,0.019867,0.019858,11715321400.00,500
2000-12-11,0.007685,0.007674,11978128000.00,500
2000-12-12,-0.006893,-0.006893,12097626400.00,500
2000-12-13,-0.008274,-0.008483,12014238800.00,500
2000-12-14,-0.013829,-0.013846,11907521000.00,500
2000-12-15,-0.021747,-0.021751,11742646700.00,500
2000-12-18,0.008306,0.008289,11487238300.00,500
2000-12-19,-0.013216,-0.013230,11582485600.00,500
2000-12-20,-0.031229,-0.031284,11429248900.00,500
2000-12-21,0.008053,0.008043,11071697500.00,500
2000-12-22,0.024469,0.024469,11160030900.00,500
2000-12-26,0.007053,0.007052,11432983900.00,500
2000-12-27,0.010715,0.010486,11513612900.00,500
2000-12-28,0.004048,0.004024,11634340900.00,500
2000-12-29,-0.010411,-0.010411,11681520700.00,500
2001-01-02,-0.028371,-0.028371,11561089300.00,500
2001-01-03,0.050591,0.050455,11263139600.00,500
2001-01-04,-0.010667,-0.010691,11831424800.00,500
2001-01-05,-0.026591,-0.026597,11705061700.00,500
2001-01-08,-0.001724,-0.001934,11393745100.00,500
2001-01-09,0.004094,0.004057,11371709200.00,500
2001-01-10,0.009595,0.009509,11417845900.00,500
2001-01-11,0.010237,0.010235,11526453400.00,500
2001-01-12,-0.006454,-0.006456,11558864400.00,499
2001-01-16,0.006371,0.006371,11574401200.00,500
2001-01-17,0.002163,0.002106,11648139700.00,500
2001-01-18,0.014016,0.014005,11672674200.00,500
2001-01-19,-0.004101,-0.004103,11836154800.00,500
2001-01-22,0.000250,0.000250,11787594100.00,500
2001-01-23,0.013191,0.013191,11790546700.00,500
2001-01-24,0.002976,0.002962,11946180000.00,500
2001-01-25,-0.005012,-0.005021,11981574000.00,500
2001-01-26,-0.001704,-0.001751,11921417800.00,500
2001-01-29,0.006798,0.006738,11902528400.00,500
2001-01-30,0.007068,0.007036,11972550600.00,500
2001-01-31,-0.005590,-0.005684,12074102400.00,500
2001-02-01,0.005626,0.005529,12014544500.00,500
2001-02-02,-0.017533,-0.017536,12085663800.00,500
2001-02-05,0.003487,0.003460,11874411300.00,500
2001-02-06,-0.001383,-0.001433,11915632900.00,500
2001-02-07,-0.008208,-0.008415,11897271700.00,500
2001-02-08,-0.006215,-0.006226,11797158300.00,500
2001-02-09,-0.013722,-0.013754,11720783100.00,500
2001-02-12,0.012105,0.012090,11559619000.00,500
2001-02-13,-0.008527,-0.008614,11702997500.00,500
2001-02-14,-0.001943,-0.002131,11602326300.00,500
2001-02-15,0.008388,0.008307,11592726800.00,500
2001-02-16,-0.019003,-0.019019,11692045900.00,500
2001-02-20,-0.017329,-0.017339,11469771500.00,500
2001-02-21,-0.018551,-0.018610,11271180500.00,500
2001-02-22,-0.002012,-0.002046,11061426200.00,500
2001-02-23,-0.005536,-0.005550,11038798500.00,500
2001-02-26,0.017562,0.017509,10977465600.00,500
2001-02-27,-0.007641,-0.007717,11151406300.00,500
2001-02-28,-0.013917,-0.014082,11065378300.00,500
2001-03-01,0.001041,0.001016,10938234300.00,500
2001-03-02,-0.005929,-0.005929,10957039600.00,500
2001-03-05,0.006105,0.005954,10892051600.00,500
2001-03-06,0.010168,0.010151,10956905800.00,500
2001-03-07,0.006646,0.006450,11068126500.00,500
2001-03-08,0.002230,0.002197,11139513600.00,500
2001-03-09,-0.025011,-0.025016,11164048700.00,500
2001-03-12,-0.043332,-0.043338,10884772000.00,500
2001-03-13,0.015480,0.015262,10413074000.00,500
2001-03-14,-0.025915,-0.025928,10571993800.00,500
2001-03-15,0.005693,0.005677,10297884700.00,500
2001-03-16,-0.019575,-0.019584,10356372800.00,500
2001-03-19,0.017710,0.017691,10153697000.00,500
2001-03-20,-0.024259,-0.024277,10333344500.00,500
2001-03-21,-0.017817,-0.017856,10082707700.00,500
2001-03-22,-0.003781,-0.003799,9902672210.00,500
2001-03-23,0.019876,0.019876,9865053770.00,500
2001-03-26,0.011112,0.011112,10061709300.00,500
2001-03-27,0.025461,0.025461,10173510500.00,500
2001-03-28,-0.024266,-0.024362,10432533600.00,500
2001-03-29,-0.004697,-0.004722,10178381600.00,500
2001-03-30,0.010810,0.010810,10130473000.00,500
2001-04-02,-0.012619,-0.012619,10258959000.00,500
2001-04-03,-0.034401,-0.034401,10141028600.00,500
2001-04-04,-0.002850,-0.003046,9788838070.00,500
2001-04-05,0.043928,0.043914,9759024380.00,500
2001-04-06,-0.020124,-0.020359,10187585400.00,500
2001-04-09,0.007990,0.007989,9980170260.00,500
2001-04-10,0.027424,0.027306,10059898300.00,500
2001-04-11,-0.002032,-0.002044,10334551200.00,500
2001-04-12,0.015173,0.015167,10313430200.00,500
2001-04-16,-0.003394,-0.003394,10471820100.00,500
2001-04-17,0.010463,0.010463,10436276200.00,500
2001-04-18,0.039393,0.039336,10545470100.00,500
2001-04-19,0.012893,0.012882,10960283000.00,500
2001-04-20,-0.008665,-0.008667,11101473100.00,500
2001-04-23,-0.015198,-0.015198,11005252000.00,500
2001-04-24,-0.012301,-0.012309,10838162200.00,500
2001-04-25,0.015993,0.015986,10703344500.00,500
2001-04-26,0.004863,0.004774,10874395400.00,500
2001-04-27,0.015063,0.015029,10926306000.00,500
2001-04-30,-0.002827,-0.002877,11091307900.00,500
2001-05-01,0.013680,0.013675,11089346400.00,500
2001-05-02,0.000995,0.000906,11241011900.00,500
2001-05-03,-0.014686,-0.014807,11251191600.00,500
2001-05-04,0.014492,0.014463,11084649500.00,500
2001-05-07,-0.002508,-0.002533,11254219800.00,500
2001-05-08,-0.001627,-0.001708,11225714500.00,500
2001-05-09,-0.004568,-0.004691,11206655800.00,500
2001-05-10,-0.000072,-0.000215,11154087700.00,500
2001-05-11,-0.007488,-0.007582,11151692100.00,500
2001-05-14,0.002760,0.002687,11072541400.00,500
2001-05-15,0.000335,0.000329,11105282600.00,500
2001-05-16,0.028754,0.028594,11109360400.00,500
2001-05-17,0.002819,0.002810,11427021400.00,500
2001-05-18,0.002578,0.002476,11459132000.00,500
2001-05-21,0.016336,0.016336,11487509100.00,500
2001-05-22,-0.002543,-0.002547,11675173400.00,500
2001-05-23,-0.015468,-0.015505,11645438600.00,500
2001-05-24,0.003250,0.003226,11464877500.00,500
2001-05-25,-0.011901,-0.011904,11501967300.00,500
2001-05-29,-0.007846,-0.007906,11365230700.00,500
2001-05-30,-0.015481,-0.015720,11275381900.00,500
2001-05-31,0.006323,0.006243,11098127500.00,500
2001-06-01,0.003923,0.003921,11160443700.00,500
2001-06-04,0.005016,0.004998,11200156200.00,500
2001-06-05,0.013073,0.013064,11255888500.00,500
2001-06-06,-0.010253,-0.010383,11402935800.00,500
2001-06-07,0.005412,0.005387,11284726900.00,500
2001-06-08,-0.009416,-0.009421,11345521000.00,500
2001-06-11,-0.008444,-0.008450,11237015900.00,500
2001-06-12,0.001065,0.001057,11142066100.00,500
2001-06-13,-0.011144,-0.011376,11154725500.00,500
2001-06-14,-0.017572,-0.017587,11027833000.00,500
2001-06-15,-0.004627,-0.004630,10833884800.00,500
2001-06-18,-0.004739,-0.004761,10783733600.00,500
2001-06-19,0.003493,0.003484,10732400400.00,500
2001-06-20,0.008745,0.008706,10769796400.00,500
2001-06-21,0.011599,0.011578,10863555200.00,500
2001-06-22,-0.009653,-0.009655,10989330100.00,500
2001-06-25,-0.005565,-0.005565,10876276400.00,500
2001-06-26,-0.001503,-0.001503,10829450800.00,500
2001-06-27,-0.004428,-0.004555,10813177100.00,500
2001-06-28,0.012857,0.012847,10773041400.00,500
2001-06-29,-0.001906,-0.001906,10911444400.00,500
2001-07-02,0.010258,0.010257,10898042500.00,500
2001-07-03,-0.001440,-0.001606,11006384400.00,500
2001-07-05,-0.012378,-0.012572,10988712500.00,500
2001-07-06,-0.023329,-0.023535,10850567000.00,500
2001-07-09,0.006846,0.006830,10637209800.00,500
2001-07-10,-0.014177,-0.014227,10687750600.00,500
2001-07-11,-0.001062,-0.001132,10535699700.00,500
2001-07-12,0.023841,0.023832,10523987200.00,500
2001-07-13,0.006271,0.006263,10774795000.00,500
2001-07-16,-0.010901,-0.010902,10842278000.00,500
2001-07-17,0.010105,0.010105,10724074800.00,500
2001-07-18,-0.005220,-0.005294,10832446400.00,500
2001-07-19,0.005874,0.005870,10775104300.00,500
2001-07-20,-0.003578,-0.003578,10838359400.00,500
2001-07-23,-0.016416,-0.016416,10799579000.00,500
2001-07-24,-0.016269,-0.016279,10622297400.00,500
2001-07-25,0.015906,0.015906,10449379000.00,500
2001-07-26,0.010376,0.010357,10615617000.00,500
2001-07-27,0.002480,0.002411,10725566400.00,500
2001-07-30,-0.001052,-0.001090,10751676100.00,500
2001-07-31,0.005557,0.005550,10739960500.00,500
2001-08-01,0.003961,0.003839,10796170700.00,500
2001-08-02,0.004196,0.004090,10838300200.00,500
2001-08-03,-0.004970,-0.005039,10875188700.00,500
2001-08-06,-0.011432,-0.011458,10837168900.00,500
2001-08-07,0.003412,0.003374,10717495200.00,500
2001-08-08,-0.017197,-0.017336,10747889000.00,500
2001-08-09,0.000115,-0.000078,10561561800.00,500
2001-08-10,0.005657,0.005650,10560593400.00,500
2001-08-13,0.000993,0.000889,10621297800.00,500
2001-08-14,-0.003823,-0.003850,10630738300.00,500
2001-08-15,-0.007176,-0.007370,10589808000.00,500
2001-08-16,0.003016,0.002982,10511763400.00,500
2001-08-17,-0.016517,-0.016575,10543112800.00,500
2001-08-20,0.008191,0.008191,10368356400.00,500
2001-08-21,-0.012215,-0.012217,10452986400.00,500
2001-08-22,0.007032,0.006954,10325283600.00,500
2001-08-23,-0.002899,-0.002913,10397089500.00,500
2001-08-24,0.019594,0.019577,10366802800.00,500
2001-08-27,-0.004758,-0.004761,10569753800.00,500
2001-08-28,-0.015032,-0.015047,10519433300.00,500
2001-08-29,-0.011160,-0.011318,10338875800.00,499
2001-08-30,-0.016924,-0.017045,10252941700.00,500
2001-08-31,0.004151,0.004137,10081346800.00,500
2001-09-04,-0.000583,-0.000588,10134059000.00,500
2001-09-05,-0.000843,-0.001046,10128095300.00,500
2001-09-06,-0.022362,-0.022398,10117499900.00,500
2001-09-07,-0.018559,-0.018570,9890884820.00,500
2001-09-10,0.006272,0.006261,9707206940.00,500
2001-09-17,-0.048809,-0.049144,9761980810.00,499
2001-09-18,-0.005685,-0.005696,9289527300.00,499
2001-09-19,-0.015842,-0.015896,9236617180.00,499
2001-09-20,-0.030608,-0.030620,9089791150.00,499
2001-09-21,-0.019294,-0.019295,8821159400.00,500
2001-09-24,0.039013,0.039012,8650959180.00,500
2001-09-25,0.008676,0.008659,8988448820.00,500
2001-09-26,-0.004796,-0.005120,9066282420.00,500
2001-09-27,0.011205,0.011189,9019867110.00,500
2001-09-28,0.021785,0.021771,9120791740.00,500
2001-10-01,-0.002042,-0.002043,9316520260.00,500
2001-10-02,0.012118,0.012118,9297487970.00,500
2001-10-03,0.020305,0.020099,9410151770.00,500
2001-10-04,-0.002687,-0.002693,9599390760.00,500
2001-10-05,0.001936,0.001707,9573543950.00,500
2001-10-08,-0.008232,-0.008232,9589884470.00,500
2001-10-09,-0.005335,-0.005391,9515902760.00,500
2001-10-10,0.022807,0.022761,9442123230.00,500
2001-10-11,0.015018,0.014957,9696730660.00,500
2001-10-12,-0.005068,-0.005074,9841761320.00,500
2001-10-15,-0.001281,-0.001283,9791824840.00,500
2001-10-16,0.007021,0.007019,9779265430.00,500
2001-10-17,-0.018789,-0.018856,9847906110.00,500
2001-10-18,-0.007369,-0.007393,9662218370.00,500
2001-10-19,0.004644,0.004644,9590783990.00,500
2001-10-22,0.015344,0.015344,9635322020.00,500
2001-10-23,-0.004935,-0.004935,9783167370.00,500
2001-10-24,0.000428,0.000416,9734889810.00,500
2001-10-25,0.013861,0.013858,9738940970.00,500
2001-10-26,0.003997,0.003997,9873908520.00,500
2001-10-29,-0.023652,-0.023740,9913271670.00,500
2001-10-30,-0.017126,-0.017175,9678045370.00,500
2001-10-31,0.000007,-0.000099,9511820450.00,500
2001-11-01,0.023063,0.022942,9520542380.00,500
2001-11-02,0.003038,0.003018,9738987710.00,500
2001-11-05,0.014451,0.014424,9768385400.00,500
2001-11-06,0.014678,0.014676,9909300740.00,500
2001-11-07,-0.002384,-0.002723,10054771000.00,500
2001-11-08,0.002338,0.002285,10027388900.00,500
2001-11-09,0.001478,0.001463,10050316400.00,500
2001-11-12,-0.001631,-0.001631,10065023700.00,500
2001-11-13,0.018696,0.018544,10048609700.00,500
2001-11-14,0.002472,0.002234,10234950900.00,500
2001-11-15,0.001131,0.001126,10257813000.00,500
2001-11-16,-0.003265,-0.003348,10269363100.00,500
2001-11-19,0.010845,0.010835,10234508700.00,500
2001-11-20,-0.007236,-0.007278,10345395100.00,500
2001-11-21,-0.004852,-0.004880,10270100700.00,500
2001-11-23,0.011676,0.011663,10219981800.00,500
2001-11-26,0.006317,0.006312,10340926100.00,500
2001-11-27,-0.006856,-0.006868,10406201400.00,500
2001-11-28,-0.018019,-0.018200,10334729300.00,500
2001-11-29,0.010498,0.010403,10146643300.00,500
2001-11-30,-0.000663,-0.000663,10259678200.00,500
2001-12-03,-0.008463,-0.008468,10250379700.00,500
2001-12-04,0.013202,0.013202,10163377500.00,500
2001-12-05,0.022692,0.022347,10297675200.00,500
2001-12-06,-0.002598,-0.002634,10527800600.00,500
2001-12-07,-0.007555,-0.007556,10500067700.00,500
2001-12-10,-0.015739,-0.015755,10425630100.00,500
2001-12-11,-0.002868,-0.002869,10261383600.00,500
2001-12-12,0.000496,0.000338,10231948400.00,500
2001-12-13,-0.015540,-0.015577,10225005700.00,499
2001-12-14,0.003273,0.003271,10078110200.00,500
2001-12-17,0.010135,0.010107,10112949900.00,500
2001-12-18,0.007712,0.007693,10217440900.00,500
2001-12-19,0.005992,0.005943,10296044100.00,500
2001-12-20,-0.008188,-0.008325,10357237500.00,500
2001-12-21,0.004232,0.004213,10271017500.00,500
2001-12-24,-0.000286,-0.000289,10314419300.00,500
2001-12-26,0.004117,0.004113,10311441300.00,500
2001-12-27,0.006945,0.006639,10353855200.00,500
2001-12-28,0.003304,0.003273,10422595700.00,500
2001-12-31,-0.011112,-0.011112,10456464600.00,500
2002-01-02,0.005897,0.005750,10351988000.00,500
2002-01-03,0.009302,0.009288,10411508900.00,500
2002-01-04,0.006248,0.006248,10508215400.00,500
2002-01-07,-0.006477,-0.006482,10573878400.00,500
2002-01-08,-0.003317,-0.003580,10505341500.00,500
2002-01-09,-0.004710,-0.004756,10467732500.00,500
2002-01-10,0.001231,0.001212,10417951900.00,500
2002-01-11,-0.009368,-0.009416,10430582500.00,500
2002-01-14,-0.006209,-0.006209,10333941000.00,500
2002-01-15,0.006759,0.006757,10269775100.00,500
2002-01-16,-0.016412,-0.016493,10339171600.00,500
2002-01-17,0.010413,0.010400,10173416400.00,500
2002-01-18,-0.009908,-0.009911,10279219100.00,500
2002-01-22,-0.007226,-0.007226,10177348100.00,500
2002-01-23,0.007627,0.007616,10103803000.00,500
2002-01-24,0.003444,0.003441,10180756800.00,500
2002-01-25,0.001022,0.001022,10215809600.00,500
2002-01-28,-0.000210,-0.000227,10226713400.00,500
2002-01-29,-0.028604,-0.028678,10224392500.00,500
2002-01-30,0.011895,0.011758,9937909180.00,500
2002-01-31,0.015062,0.014941,10057920800.00,500
2002-02-01,-0.007371,-0.007372,10211960100.00,500
2002-02-04,-0.024551,-0.024560,10136720700.00,500
2002-02-05,-0.003882,-0.003913,9887762020.00,500
2002-02-06,-0.006016,-0.006123,9849069620.00,500
2002-02-07,-0.002897,-0.003098,9788763870.00,500
2002-02-08,0.014955,0.014945,9758440780.00,500
2002-02-11,0.014354,0.014306,9904653760.00,500
2002-02-12,-0.003956,-0.003961,10046348100.00,500
2002-02-13,0.010340,0.009999,10006730100.00,500
2002-02-14,-0.001707,-0.001792,10106788300.00,500
2002-02-15,-0.011077,-0.011117,10088793400.00,500
2002-02-19,-0.018810,-0.018840,9976831280.00,500
2002-02-20,0.013757,0.013689,9788868510.00,500
2002-02-21,-0.015566,-0.015588,9922863460.00,500
2002-02-22,0.007934,0.007929,9768184000.00,500
2002-02-25,0.018069,0.018066,9845587060.00,500
2002-02-26,0.000002,-0.000083,10023452500.00,500
2002-02-27,0.000890,0.000484,10022624600.00,500
2002-02-28,-0.002858,-0.002889,10027476200.00,500
2002-03-01,0.022751,0.022737,10004219400.00,500
2002-03-04,0.019576,0.019552,10231777000.00,500
2002-03-05,-0.006701,-0.006704,10431818900.00,500
2002-03-06,0.014598,0.014397,10361869200.00,500
2002-03-07,-0.004533,-0.004569,10511051600.00,500
2002-03-08,0.005946,0.005945,10463029100.00,500
2002-03-11,0.003259,0.003248,10525243600.00,500
2002-03-12,-0.002261,-0.002281,10559627200.00,500
2002-03-13,-0.009669,-0.009926,10535540600.00,500
2002-03-14,-0.000854,-0.000872,10431029500.00,500
2002-03-15,0.011431,0.011429,10422031800.00,500
2002-03-18,-0.000649,-0.000668,10541150700.00,500
2002-03-19,0.004117,0.004111,10534335800.00,500
2002-03-20,-0.015796,-0.015838,10577643300.00,500
2002-03-21,0.001608,0.001583,10410110300.00,500
2002-03-22,-0.004151,-0.004155,10427116200.00,500
2002-03-25,-0.014667,-0.014667,10385571000.00,500
2002-03-26,0.006045,0.005895,10233247800.00,500
2002-03-27,0.005253,0.005239,10293648500.00,500
2002-03-28,0.002583,0.002582,10347575100.00,500
2002-04-01,-0.001007,-0.001007,10377892700.00,500
2002-04-02,-0.008665,-0.008667,10367454400.00,500
2002-04-03,-0.009769,-0.009944,10277594600.00,500
2002-04-04,0.001006,0.000984,10175394500.00,500
2002-04-05,-0.003188,-0.003203,10185375100.00,500
2002-04-08,0.002535,0.002290,10152714600.00,500
2002-04-09,-0.006698,-0.006750,10175963100.00,500
2002-04-10,0.011447,0.011409,10107271100.00,500
2002-04-11,-0.023712,-0.023759,10222589000.00,500
2002-04-12,0.006875,0.006873,9979708260.00,500
2002-04-15,-0.007851,-0.007858,10048296900.00,500
2002-04-16,0.023342,0.023342,9969282400.00,500
2002-04-17,-0.002028,-0.002092,10201989600.00,500
2002-04-18,-0.001395,-0.001408,10180652100.00,500
2002-04-19,0.000537,0.000535,10166320400.00,500
2002-04-22,-0.015421,-0.015421,10171752800.00,500
2002-04-23,-0.006119,-0.006119,10014891000.00,500
2002-04-24,-0.007069,-0.007080,9953610260.00,500
2002-04-25,-0.001515,-0.001520,9883140410.00,500
2002-04-26,-0.013817,-0.013912,9868150360.00,500
2002-04-29,-0.010137,-0.010181,9731028760.00,500
2002-04-30,0.010847,0.010841,9631955370.00,500
2002-05-01,0.008925,0.008837,9741287380.00,500
2002-05-02,-0.001734,-0.001867,9827376780.00,500
2002-05-03,-0.010451,-0.010481,9809019500.00,500
2002-05-06,-0.019451,-0.019463,9692371810.00,500
2002-05-07,-0.002952,-0.002968,9524317310.00,500
2002-05-08,0.037787,0.037644,9496055950.00,500
2002-05-09,-0.014458,-0.014653,9853523330.00,500
2002-05-10,-0.016818,-0.016828,9709140820.00,500
2002-05-13,0.018680,0.018546,9551052820.00,500
2002-05-14,0.021270,0.021239,9728179780.00,500
2002-05-15,-0.005369,-0.005686,9943457690.00,500
2002-05-16,0.006577,0.006545,9886908400.00,500
2002-05-17,0.007806,0.007672,9951616230.00,500
2002-05-20,-0.013180,-0.013180,10027966800.00,500
2002-05-21,-0.011087,-0.011101,9895798930.00,500
2002-05-22,0.005715,0.005654,9785942660.00,500
2002-05-23,0.010190,0.010179,9835278080.00,499
2002-05-24,-0.012327,-0.012334,9935399020.00,499
2002-05-28,-0.008512,-0.008523,9820143650.00,500
2002-05-29,-0.006341,-0.006480,9736453520.00,500
2002-05-30,-0.002676,-0.002793,9673363540.00,500
2002-05-31,0.002240,0.002240,9646350170.00,500
2002-06-03,-0.024935,-0.024951,9668888310.00,500
2002-06-04,0.000105,0.000098,9423586190.00,500
2002-06-05,0.009320,0.008959,9425371990.00,500
2002-06-06,-0.019821,-0.019870,9509813320.00,500
2002-06-07,-0.001546,-0.001547,9320850230.00,500
2002-06-10,0.003383,0.003370,9306431590.00,500
2002-06-11,-0.016831,-0.016844,9337798820.00,500
2002-06-12,0.006998,0.006833,9180517110.00,500
2002-06-13,-0.010477,-0.010505,9243246990.00,500
2002-06-14,-0.002054,-0.002066,9146144880.00,500
2002-06-17,0.028663,0.028637,9127253060.00,500
2002-06-18,0.000924,0.000901,9389153780.00,500
2002-06-19,-0.016437,-0.016488,9397617140.00,500
2002-06-20,-0.013501,-0.013517,9242666020.00,500
2002-06-21,-0.017190,-0.017191,9117737230.00,500
2002-06-24,0.003660,0.003651,8961406130.00,500
2002-06-25,-0.016876,-0.016877,8994128550.00,500
2002-06-26,-0.002120,-0.002646,8847673110.00,500
2002-06-27,0.017571,0.017554,8824262010.00,500
2002-06-28,-0.001056,-0.001056,8979165740.00,500
2002-07-01,-0.021579,-0.021579,8971928120.00,500
2002-07-02,-0.020978,-0.021192,8778017990.00,500
2002-07-03,0.006182,0.006145,8591998510.00,500
2002-07-05,0.036595,0.036577,8644799610.00,500
2002-07-08,-0.011927,-0.012185,8961004120.00,500
2002-07-09,-0.024760,-0.024843,8851811260.00,500
2002-07-10,-0.033390,-0.033433,8631909370.00,500
2002-07-11,0.007639,0.007585,8343318900.00,500
2002-07-12,-0.006274,-0.006274,8406602420.00,500
2002-07-15,-0.003375,-0.003377,8353859190.00,500
2002-07-16,-0.018342,-0.018350,8316304360.00,499
2002-07-17,0.005464,0.005379,8178252590.00,500
2002-07-18,-0.027239,-0.027260,8222251490.00,500
2002-07-19,-0.037928,-0.037928,7998117120.00,500
2002-07-22,-0.032847,-0.032847,7723833610.00,500
2002-07-23,-0.026776,-0.026776,7469903730.00,500
2002-07-24,0.057541,0.057522,7269891830.00,500
2002-07-25,-0.005814,-0.005818,7694243120.00,500
2002-07-26,0.017077,0.017070,7649474670.00,500
2002-07-29,0.054307,0.054203,7779939210.00,500
2002-07-30,0.004327,0.004265,8201626210.00,500
2002-07-31,0.009920,0.009793,8236605750.00,500
2002-08-01,-0.029658,-0.029824,8318980140.00,500
2002-08-02,-0.022838,-0.022844,8070945210.00,500
2002-08-05,-0.034300,-0.034334,7886808070.00,500
2002-08-06,0.029969,0.029964,7616006350.00,500
2002-08-07,0.020293,0.020114,7844220450.00,500
2002-08-08,0.032876,0.032848,8002002940.00,500
2002-08-09,0.003703,0.003469,8264853410.00,500
2002-08-12,-0.005184,-0.005209,8293478630.00,500
2002-08-13,-0.021696,-0.021807,8250277870.00,500
2002-08-14,0.040437,0.040212,8074270380.00,500
2002-08-15,0.011664,0.011551,8395202230.00,500
2002-08-16,-0.001583,-0.001702,8492187560.00,500
2002-08-19,0.023686,0.023674,8477831380.00,500
2002-08-20,-0.013976,-0.013980,8678538700.00,500
2002-08-21,0.012840,0.012753,8566307090.00,500
2002-08-22,0.014268,0.014254,8663849910.00,500
2002-08-23,-0.022789,-0.022812,8786789020.00,500
2002-08-26,0.007781,0.007781,8586109980.00,500
2002-08-27,-0.013999,-0.014007,8652916420.00,500
2002-08-28,-0.018013,-0.018181,8531716040.00,500
2002-08-29,-0.000033,-0.000118,8376600540.00,500
2002-08-30,-0.001847,-0.001870,8375613060.00,500
2002-09-03,-0.041685,-0.041707,8336397300.00,499
2002-09-04,0.017916,0.017569,8009391540.00,500
2002-09-05,-0.015934,-0.015980,8150112260.00,500
2002-09-06,0.016837,0.016783,8019871590.00,500
2002-09-09,0.010296,0.010276,8154470720.00,500
2002-09-10,0.007358,0.007353,8237492470.00,500
2002-09-11,0.000052,-0.000111,8297666340.00,500
2002-09-12,-0.024614,-0.024838,8296749210.00,500
2002-09-13,0.003234,0.003222,8090672960.00,500
2002-09-16,0.001572,0.001541,8116737440.00,500
2002-09-17,-0.019903,-0.019908,8129222530.00,500
2002-09-18,-0.004449,-0.004534,7967383420.00,500
2002-09-19,-0.030240,-0.030261,7931257390.00,500
2002-09-20,0.002421,0.002417,7691253290.00,500
2002-09-23,-0.013856,-0.013863,7709843380.00,500
2002-09-24,-0.017242,-0.017255,7602962630.00,500
2002-09-25,0.025197,0.024947,7471771610.00,500
2002-09-26,0.018286,0.018087,7658167490.00,500
2002-09-27,-0.032400,-0.032419,7797007590.00,500
2002-09-30,-0.014676,-0.014676,7543578060.00,500
2002-10-01,0.040142,0.040142,7430543820.00,500
2002-10-02,-0.023463,-0.023687,7727272210.00,500
2002-10-03,-0.010939,-0.010962,7544237920.00,500
2002-10-04,-0.022356,-0.022356,7461536670.00,500
2002-10-07,-0.018998,-0.018998,7295910070.00,500
2002-10-08,0.017385,0.016980,7157299470.00,500
2002-10-09,-0.027320,-0.027414,7278833780.00,500
2002-10-10,0.035139,0.035031,7079295590.00,500
