DlyCalDt,INDNO,_NAME_,_LABEL_,COL1
19900112,1000080,DlyTotRet,Daily Total Return on Index,-0.0225503
19900115,1000080,DlyTotRet,Daily Total Return on Index,-0.008902708
19900116,1000080,DlyTotRet,Daily Total Return on Index,0.0087224223
19900117,1000080,DlyTotRet,Daily Total Return on Index,-0.006947045
19900118,1000080,DlyTotRet,Daily Total Return on Index,0.0003329544
19900119,1000080,DlyTotRet,Daily Total Return on Index,0.0031500045
19900122,1000080,DlyTotRet,Daily Total Return on Index,-0.022214275
19900123,1000080,DlyTotRet,Daily Total Return on Index,-0.000080676
19900124,1000080,DlyTotRet,Daily Total Return on Index,-0.004773271
19900125,1000080,DlyTotRet,Daily Total Return on Index,-0.009855052
19900126,1000080,DlyTotRet,Daily Total Return on Index,-0.003404658
19900129,1000080,DlyTotRet,Daily Total Return on Index,-0.002976491
19900130,1000080,DlyTotRet,Daily Total Return on Index,-0.008592113
19900131,1000080,DlyTotRet,Daily Total Return on Index,0.0163121715
19900201,1000080,DlyTotRet,Daily Total Return on Index,0.0010970997
19900202,1000080,DlyTotRet,Daily Total Return on Index,0.0072035119
19900205,1000080,DlyTotRet,Daily Total Return on Index,0.0042639636
19900206,1000080,DlyTotRet,Daily Total Return on Index,-0.004797689
19900207,1000080,DlyTotRet,Daily Total Return on Index,0.0105197311
19900208,1000080,DlyTotRet,Daily Total Return on Index,-0.000554975
19900209,1000080,DlyTotRet,Daily Total Return on Index,0.0025163146
19900212,1000080,DlyTotRet,Daily Total Return on Index,-0.008741811
19900213,1000080,DlyTotRet,Daily Total Return on Index,0.0014950232
19900214,1000080,DlyTotRet,Daily Total Return on Index,0.002070332
19900215,1000080,DlyTotRet,Daily Total Return on Index,0.0076790951
19900216,1000080,DlyTotRet,Daily Total Return on Index,-0.004366134
19900220,1000080,DlyTotRet,Daily Total Return on Index,-0.012805212
19900221,1000080,DlyTotRet,Daily Total Return on Index,-0.001965572
19900222,1000080,DlyTotRet,Daily Total Return on Index,-0.003193474
19900223,1000080,DlyTotRet,Daily Total Return on Index,-0.005441181
19900226,1000080,DlyTotRet,Daily Total Return on Index,0.0094225878
19900227,1000080,DlyTotRet,Daily Total Return on Index,0.0051832618
19900228,1000080,DlyTotRet,Daily Total Return on Index,0.0055988396
19900301,1000080,DlyTotRet,Daily Total Return on Index,0.0029611396
19900302,1000080,DlyTotRet,Daily Total Return on Index,0.0080111192
19900305,1000080,DlyTotRet,Daily Total Return on Index,-0.003226923
19900306,1000080,DlyTotRet,Daily Total Return on Index,0.0106113842
19900307,1000080,DlyTotRet,Daily Total Return on Index,-0.001644646
19900308,1000080,DlyTotRet,Daily Total Return on Index,0.0085609452
19900309,1000080,DlyTotRet,Daily Total Return on Index,-0.004730747
19900312,1000080,DlyTotRet,Daily Total Return on Index,0.0017306389
19900313,1000080,DlyTotRet,Daily Total Return on Index,-0.00639076
19900314,1000080,DlyTotRet,Daily Total Return on Index,0.0026185197
19900315,1000080,DlyTotRet,Daily Total Return on Index,0.0026714029
19900316,1000080,DlyTotRet,Daily Total Return on Index,0.0089389334
19900319,1000080,DlyTotRet,Daily Total Return on Index,0.0039203791
19900320,1000080,DlyTotRet,Daily Total Return on Index,-0.005080234
19900321,1000080,DlyTotRet,Daily Total Return on Index,-0.004066322
19900322,1000080,DlyTotRet,Daily Total Return on Index,-0.011573532
19900323,1000080,DlyTotRet,Daily Total Return on Index,0.0044605481
19900326,1000080,DlyTotRet,Daily Total Return on Index,0.0017299077
19900327,1000080,DlyTotRet,Daily Total Return on Index,0.0077763675
19900328,1000080,DlyTotRet,Daily Total Return on Index,0.0013401076
19900329,1000080,DlyTotRet,Daily Total Return on Index,-0.003040317
19900330,1000080,DlyTotRet,Daily Total Return on Index,-0.001393242
19900402,1000080,DlyTotRet,Daily Total Return on Index,-0.004029034
19900403,1000080,DlyTotRet,Daily Total Return on Index,0.0127210262
19900404,1000080,DlyTotRet,Daily Total Return on Index,-0.005988356
19900405,1000080,DlyTotRet,Daily Total Return on Index,-0.00099594
19900406,1000080,DlyTotRet,Daily Total Return on Index,-0.002247794
19900409,1000080,DlyTotRet,Daily Total Return on Index,0.0020470415
19900410,1000080,DlyTotRet,Daily Total Return on Index,0.0016322636
19900411,1000080,DlyTotRet,Daily Total Return on Index,-0.000101205
19900412,1000080,DlyTotRet,Daily Total Return on Index,0.006809853
19900416,1000080,DlyTotRet,Daily Total Return on Index,0.0008955174
19900417,1000080,DlyTotRet,Daily Total Return on Index,-0.000703543
19900418,1000080,DlyTotRet,Daily Total Return on Index,-0.010031907
19900419,1000080,DlyTotRet,Daily Total Return on Index,-0.007278624
19900420,1000080,DlyTotRet,Daily Total Return on Index,-0.008564458
19900423,1000080,DlyTotRet,Daily Total Return on Index,-0.01096281
19900424,1000080,DlyTotRet,Daily Total Return on Index,-0.002231187
19900425,1000080,DlyTotRet,Daily Total Return on Index,0.0045412419
19900426,1000080,DlyTotRet,Daily Total Return on Index,0.0020736857
19900427,1000080,DlyTotRet,Daily Total Return on Index,-0.010252949
19900430,1000080,DlyTotRet,Daily Total Return on Index,0.0044518627
19900501,1000080,DlyTotRet,Daily Total Return on Index,0.0042644662
19900502,1000080,DlyTotRet,Daily Total Return on Index,0.0056676202
19900503,1000080,DlyTotRet,Daily Total Return on Index,0.0035638493
19900504,1000080,DlyTotRet,Daily Total Return on Index,0.0078327094
19900507,1000080,DlyTotRet,Daily Total Return on Index,0.0059665554
19900508,1000080,DlyTotRet,Daily Total Return on Index,0.0038262772
19900509,1000080,DlyTotRet,Daily Total Return on Index,0.0014092034
19900510,1000080,DlyTotRet,Daily Total Return on Index,0.0041723128
19900511,1000080,DlyTotRet,Daily Total Return on Index,0.0197740273
19900514,1000080,DlyTotRet,Daily Total Return on Index,0.007841681
19900515,1000080,DlyTotRet,Daily Total Return on Index,-0.000890679
19900516,1000080,DlyTotRet,Daily Total Return on Index,-0.000746199
19900517,1000080,DlyTotRet,Daily Total Return on Index,0.0024349374
19900518,1000080,DlyTotRet,Daily Total Return on Index,0.0010870059
19900521,1000080,DlyTotRet,Daily Total Return on Index,0.0094455625
19900522,1000080,DlyTotRet,Daily Total Return on Index,0.0015912067
19900523,1000080,DlyTotRet,Daily Total Return on Index,0.0020052312
19900524,1000080,DlyTotRet,Daily Total Return on Index,-0.000575917
19900525,1000080,DlyTotRet,Daily Total Return on Index,-0.008829712
19900529,1000080,DlyTotRet,Daily Total Return on Index,0.0136704886
19900530,1000080,DlyTotRet,Daily Total Return on Index,0.0012087327
19900531,1000080,DlyTotRet,Daily Total Return on Index,0.0011508627
19900601,1000080,DlyTotRet,Daily Total Return on Index,0.0054920293
19900604,1000080,DlyTotRet,Daily Total Return on Index,0.0107744142
19900605,1000080,DlyTotRet,Daily Total Return on Index,-0.001530438
19900606,1000080,DlyTotRet,Daily Total Return on Index,-0.003030778
19900607,1000080,DlyTotRet,Daily Total Return on Index,-0.004296989
19900608,1000080,DlyTotRet,Daily Total Return on Index,-0.010235538
19900611,1000080,DlyTotRet,Daily Total Return on Index,0.0065867467
19900612,1000080,DlyTotRet,Daily Total Return on Index,0.0108338899
19900613,1000080,DlyTotRet,Daily Total Return on Index,-0.002079669
19900614,1000080,DlyTotRet,Daily Total Return on Index,-0.004823857
19900615,1000080,DlyTotRet,Daily Total Return on Index,-0.000685026
19900618,1000080,DlyTotRet,Daily Total Return on Index,-0.014122093
19900619,1000080,DlyTotRet,Daily Total Return on Index,0.0030063143
19900620,1000080,DlyTotRet,Daily Total Return on Index,0.0011066194
19900621,1000080,DlyTotRet,Daily Total Return on Index,0.0026707685
19900622,1000080,DlyTotRet,Daily Total Return on Index,-0.010010823
19900625,1000080,DlyTotRet,Daily Total Return on Index,-0.007953704
19900626,1000080,DlyTotRet,Daily Total Return on Index,-0.000954456
19900627,1000080,DlyTotRet,Daily Total Return on Index,0.0066061001
19900628,1000080,DlyTotRet,Daily Total Return on Index,0.0067277622
19900629,1000080,DlyTotRet,Daily Total Return on Index,0.0022027323
19900702,1000080,DlyTotRet,Daily Total Return on Index,0.0031268643
19900703,1000080,DlyTotRet,Daily Total Return on Index,0.0018844656
19900705,1000080,DlyTotRet,Daily Total Return on Index,-0.009791577
19900706,1000080,DlyTotRet,Daily Total Return on Index,0.0061861361
19900709,1000080,DlyTotRet,Daily Total Return on Index,0.0022058372
19900710,1000080,DlyTotRet,Daily Total Return on Index,-0.006085714
19900711,1000080,DlyTotRet,Daily Total Return on Index,0.0105403885
19900712,1000080,DlyTotRet,Daily Total Return on Index,0.0105275381
19900713,1000080,DlyTotRet,Daily Total Return on Index,0.004700873
19900716,1000080,DlyTotRet,Daily Total Return on Index,0.0041327125
19900717,1000080,DlyTotRet,Daily Total Return on Index,-0.00412933
19900718,1000080,DlyTotRet,Daily Total Return on Index,-0.008366307
19900719,1000080,DlyTotRet,Daily Total Return on Index,0.001465295
19900720,1000080,DlyTotRet,Daily Total Return on Index,-0.007856976
19900723,1000080,DlyTotRet,Daily Total Return on Index,-0.018045011
19900724,1000080,DlyTotRet,Daily Total Return on Index,0.0004872325
19900725,1000080,DlyTotRet,Daily Total Return on Index,0.003914526
19900726,1000080,DlyTotRet,Daily Total Return on Index,-0.002186265
19900727,1000080,DlyTotRet,Daily Total Return on Index,-0.006223474
19900730,1000080,DlyTotRet,Daily Total Return on Index,0.0028775507
19900731,1000080,DlyTotRet,Daily Total Return on Index,0.001626607
19900801,1000080,DlyTotRet,Daily Total Return on Index,-0.001429911
19900802,1000080,DlyTotRet,Daily Total Return on Index,-0.011007524
19900803,1000080,DlyTotRet,Daily Total Return on Index,-0.017805392
19900806,1000080,DlyTotRet,Daily Total Return on Index,-0.031546509
19900807,1000080,DlyTotRet,Daily Total Return on Index,0.0020312587
19900808,1000080,DlyTotRet,Daily Total Return on Index,0.0107354725
19900809,1000080,DlyTotRet,Daily Total Return on Index,0.0059413056
19900810,1000080,DlyTotRet,Daily Total Return on Index,-0.010886379
19900813,1000080,DlyTotRet,Daily Total Return on Index,0.0069743091
19900814,1000080,DlyTotRet,Daily Total Return on Index,0.0025585642
19900815,1000080,DlyTotRet,Daily Total Return on Index,0.0028443889
19900816,1000080,DlyTotRet,Daily Total Return on Index,-0.020331215
19900817,1000080,DlyTotRet,Daily Total Return on Index,-0.014445213
19900820,1000080,DlyTotRet,Daily Total Return on Index,-0.000830261
19900821,1000080,DlyTotRet,Daily Total Return on Index,-0.019041928
19900822,1000080,DlyTotRet,Daily Total Return on Index,-0.014790687
19900823,1000080,DlyTotRet,Daily Total Return on Index,-0.031434648
19900824,1000080,DlyTotRet,Daily Total Return on Index,0.0138489327
19900827,1000080,DlyTotRet,Daily Total Return on Index,0.0305337422
19900828,1000080,DlyTotRet,Daily Total Return on Index,0.000967688
19900829,1000080,DlyTotRet,Daily Total Return on Index,0.0072417409
19900830,1000080,DlyTotRet,Daily Total Return on Index,-0.013141011
19900831,1000080,DlyTotRet,Daily Total Return on Index,0.009347301
19900904,1000080,DlyTotRet,Daily Total Return on Index,0.0009217621
19900905,1000080,DlyTotRet,Daily Total Return on Index,0.003994514
19900906,1000080,DlyTotRet,Daily Total Return on Index,-0.009700753
19900907,1000080,DlyTotRet,Daily Total Return on Index,0.0074893805
19900910,1000080,DlyTotRet,Daily Total Return on Index,-0.003172684
19900911,1000080,DlyTotRet,Daily Total Return on Index,-0.001574319
19900912,1000080,DlyTotRet,Daily Total Return on Index,0.0031146095
19900913,1000080,DlyTotRet,Daily Total Return on Index,-0.010233578
19900914,1000080,DlyTotRet,Daily Total Return on Index,-0.005623191
19900917,1000080,DlyTotRet,Daily Total Return on Index,0.0021920985
19900918,1000080,DlyTotRet,Daily Total Return on Index,0.001077259
19900919,1000080,DlyTotRet,Daily Total Return on Index,-0.004998726
19900920,1000080,DlyTotRet,Daily Total Return on Index,-0.015242523
19900921,1000080,DlyTotRet,Daily Total Return on Index,-0.001750673
19900924,1000080,DlyTotRet,Daily Total Return on Index,-0.02055133
19900925,1000080,DlyTotRet,Daily Total Return on Index,0.0097615703
19900926,1000080,DlyTotRet,Daily Total Return on Index,-0.010293963
19900927,1000080,DlyTotRet,Daily Total Return on Index,-0.01432005
19900928,1000080,DlyTotRet,Daily Total Return on Index,0.0142757555
19901001,1000080,DlyTotRet,Daily Total Return on Index,0.0260215658
19901002,1000080,DlyTotRet,Daily Total Return on Index,0.0026354725
19901003,1000080,DlyTotRet,Daily Total Return on Index,-0.010338602
19901004,1000080,DlyTotRet,Daily Total Return on Index,0.0016539197
19901005,1000080,DlyTotRet,Daily Total Return on Index,-0.004249833
19901008,1000080,DlyTotRet,Daily Total Return on Index,0.0054371618
19901009,1000080,DlyTotRet,Daily Total Return on Index,-0.024176244
19901010,1000080,DlyTotRet,Daily Total Return on Index,-0.01510169
19901011,1000080,DlyTotRet,Daily Total Return on Index,-0.017224304
19901012,1000080,DlyTotRet,Daily Total Return on Index,0.0122464063
19901015,1000080,DlyTotRet,Daily Total Return on Index,0.0084527434
19901016,1000080,DlyTotRet,Daily Total Return on Index,-0.013139899
19901017,1000080,DlyTotRet,Daily Total Return on Index,0.0000524895
19901018,1000080,DlyTotRet,Daily Total Return on Index,0.0215940869
19901019,1000080,DlyTotRet,Daily Total Return on Index,0.0173353931
19901022,1000080,DlyTotRet,Daily Total Return on Index,0.0078513502
19901023,1000080,DlyTotRet,Daily Total Return on Index,-0.004399752
19901024,1000080,DlyTotRet,Daily Total Return on Index,0.0002117731
19901025,1000080,DlyTotRet,Daily Total Return on Index,-0.00562391
19901026,1000080,DlyTotRet,Daily Total Return on Index,-0.015955282
19901029,1000080,DlyTotRet,Daily Total Return on Index,-0.008940869
19901030,1000080,DlyTotRet,Daily Total Return on Index,0.0042547898
19901031,1000080,DlyTotRet,Daily Total Return on Index,0.0006440814
19901101,1000080,DlyTotRet,Daily Total Return on Index,0.00803738
19901102,1000080,DlyTotRet,Daily Total Return on Index,0.0149625866
19901105,1000080,DlyTotRet,Daily Total Return on Index,0.0095625727
19901106,1000080,DlyTotRet,Daily Total Return on Index,-0.006524031
19901107,1000080,DlyTotRet,Daily Total Return on Index,-0.015160918
19901108,1000080,DlyTotRet,Daily Total Return on Index,0.0040509206
19901109,1000080,DlyTotRet,Daily Total Return on Index,0.017563709
19901112,1000080,DlyTotRet,Daily Total Return on Index,0.0184730321
19901113,1000080,DlyTotRet,Daily Total Return on Index,-0.002921614
19901114,1000080,DlyTotRet,Daily Total Return on Index,0.0079871525
19901115,1000080,DlyTotRet,Daily Total Return on Index,-0.008505405
19901116,1000080,DlyTotRet,Daily Total Return on Index,-0.000187207
19901119,1000080,DlyTotRet,Daily Total Return on Index,0.005659221
19901120,1000080,DlyTotRet,Daily Total Return on Index,-0.010210585
19901121,1000080,DlyTotRet,Daily Total Return on Index,0.0010015571
19901123,1000080,DlyTotRet,Daily Total Return on Index,-0.001948425
19901126,1000080,DlyTotRet,Daily Total Return on Index,0.0030708021
19901127,1000080,DlyTotRet,Daily Total Return on Index,0.0067393448
19901128,1000080,DlyTotRet,Daily Total Return on Index,0.0007460492
19901129,1000080,DlyTotRet,Daily Total Return on Index,-0.003503347
19901130,1000080,DlyTotRet,Daily Total Return on Index,0.0157780017
19901203,1000080,DlyTotRet,Daily Total Return on Index,0.0065894112
19901204,1000080,DlyTotRet,Daily Total Return on Index,0.0071837439
19901205,1000080,DlyTotRet,Daily Total Return on Index,0.0115235483
19901206,1000080,DlyTotRet,Daily Total Return on Index,-0.001445337
19901207,1000080,DlyTotRet,Daily Total Return on Index,-0.003234538
19901210,1000080,DlyTotRet,Daily Total Return on Index,0.0023716875
19901211,1000080,DlyTotRet,Daily Total Return on Index,-0.005682371
19901212,1000080,DlyTotRet,Daily Total Return on Index,0.0092042531
19901213,1000080,DlyTotRet,Daily Total Return on Index,-0.000649134
19901214,1000080,DlyTotRet,Daily Total Return on Index,-0.007353354
19901217,1000080,DlyTotRet,Daily Total Return on Index,-0.003769242
19901218,1000080,DlyTotRet,Daily Total Return on Index,0.0115159393
19901219,1000080,DlyTotRet,Daily Total Return on Index,0.0010512737
19901220,1000080,DlyTotRet,Daily Total Return on Index,0.0006042685
19901221,1000080,DlyTotRet,Daily Total Return on Index,0.0030086421
19901224,1000080,DlyTotRet,Daily Total Return on Index,-0.003690222
19901226,1000080,DlyTotRet,Daily Total Return on Index,0.0026378443
19901227,1000080,DlyTotRet,Daily Total Return on Index,-0.005723684
19901228,1000080,DlyTotRet,Daily Total Return on Index,0.0003600418
19901231,1000080,DlyTotRet,Daily Total Return on Index,0.00497969
19910102,1000080,DlyTotRet,Daily Total Return on Index,-0.008813144
19910103,1000080,DlyTotRet,Daily Total Return on Index,-0.011819954
19910104,1000080,DlyTotRet,Daily Total Return on Index,-0.002308677
19910107,1000080,DlyTotRet,Daily Total Return on Index,-0.016346369
19910108,1000080,DlyTotRet,Daily Total Return on Index,-0.002726904
19910109,1000080,DlyTotRet,Daily Total Return on Index,-0.009092522
19910110,1000080,DlyTotRet,Daily Total Return on Index,0.0094293318
19910111,1000080,DlyTotRet,Daily Total Return on Index,0.0008677314
19910114,1000080,DlyTotRet,Daily Total Return on Index,-0.009508193
